Birth,GU,LIFE,Sex,Marry,CLwkd1,CLwke1,HLwkd1,HLwke1,Job,Avg_income,cluster
1968,650,1,2,1,1,5,1,5,3,7,5
1975,650,1,1,1,1,5,1,5,3,7,2
1977,650,2,1,1,1,5,1,5,3,6,6
1964,650,1,2,1,1,5,1,5,5,6,5
1979,650,1,1,1,1,5,1,5,5,9,2
1975,650,1,1,1,1,6,1,5,8,7,0
1983,650,1,2,1,1,5,1,5,5,5,5
1983,650,1,1,2,1,5,1,5,3,6,2
1978,650,2,2,1,1,5,1,5,5,6,1
1982,650,2,1,1,1,5,1,5,4,7,6
1990,650,2,1,1,1,5,1,5,3,6,6
1977,650,2,2,1,1,5,1,5,3,6,1
1982,650,1,2,1,1,5,1,5,5,5,5
1994,650,2,2,1,1,6,1,6,3,7,1
1988,650,1,2,1,1,5,1,5,5,5,5
1987,650,1,1,1,1,6,1,6,5,8,2
1982,650,1,1,2,1,5,1,5,3,5,2
1966,650,2,1,2,1,2,1,6,3,4,6
1978,650,1,1,1,1,5,1,5,8,7,0
1968,650,2,2,1,1,5,1,6,3,6,1
1972,650,2,1,1,1,5,1,5,3,6,6
1980,650,1,1,1,5,5,1,5,7,7,0
1977,650,1,2,1,1,5,1,6,5,6,5
1973,650,1,1,1,5,6,5,6,5,7,2
1959,650,1,2,2,1,4,1,5,5,7,5
1978,650,1,2,5,1,5,1,5,5,7,4
1975,650,1,2,1,1,5,5,6,5,6,5
1974,650,1,1,1,1,5,1,6,5,8,2
1973,650,1,1,1,1,5,1,6,8,9,0
1973,650,1,2,5,1,5,1,5,5,6,4
1972,650,1,2,1,5,6,11,6,5,6,5
1981,650,1,1,1,11,11,5,6,5,7,2
1973,650,1,1,1,1,6,5,6,7,8,0
1972,650,1,2,1,1,6,5,2,4,7,5
1970,650,1,2,1,1,6,1,6,5,4,5
1992,650,1,1,1,1,1,5,6,4,7,2
1978,650,2,2,1,1,5,1,2,3,8,1
1966,650,2,1,1,1,5,1,5,3,8,6
1976,650,1,2,1,1,5,1,5,5,5,5
1976,650,1,1,1,1,5,1,5,8,8,0
1959,650,2,2,2,1,5,1,5,3,6,1
1966,650,1,2,1,1,5,1,5,5,6,5
1980,650,1,1,1,1,1,1,5,3,7,2
1962,650,2,2,1,1,5,1,5,3,6,1
1974,650,2,1,1,1,5,1,5,3,7,6
1975,650,1,2,1,1,5,1,5,5,6,5
1984,650,1,1,1,1,5,1,5,8,7,0
1960,650,1,2,1,1,5,1,5,5,7,5
1987,650,1,1,1,1,5,1,5,3,8,2
1987,650,3,1,1,1,5,1,5,3,7,6
1979,650,3,2,1,1,9,1,9,5,6,1
1961,650,2,1,1,1,5,1,5,3,7,6
1974,650,1,2,3,1,5,1,5,5,7,5
1979,650,1,1,1,1,5,1,5,8,6,0
1971,650,1,2,1,1,5,1,5,5,5,5
1983,650,1,2,2,1,5,1,5,3,5,5
1980,650,1,1,2,1,5,1,5,3,5,2
1974,650,1,2,1,1,5,1,5,5,6,5
1987,650,1,1,1,1,5,1,5,4,7,2
1973,650,1,2,1,1,5,1,5,5,6,5
1976,650,1,1,1,1,5,1,5,5,9,2
1959,650,2,2,1,1,5,1,5,3,6,1
1981,650,2,1,1,1,5,1,5,3,7,6
1981,650,1,1,1,1,5,1,5,3,9,2
1970,650,1,2,1,1,5,1,5,5,6,5
1985,650,1,2,1,1,5,1,5,5,6,5
1962,650,1,1,1,1,5,1,5,4,8,2
1987,650,2,2,1,1,5,1,5,3,7,1
1985,650,2,1,1,1,5,1,5,3,7,6
1968,650,1,2,5,1,5,1,5,5,5,4
1963,650,2,2,1,1,5,1,5,5,5,1
1955,650,2,1,1,1,5,1,6,3,7,6
1985,650,1,2,1,1,5,1,5,5,6,5
1992,650,1,1,1,1,5,1,5,8,8,0
1960,650,1,2,2,1,5,1,5,3,5,5
1983,650,2,2,1,1,5,1,5,3,6,1
1980,650,2,1,1,1,5,1,5,3,7,6
1975,650,1,2,5,1,5,1,5,5,6,4
1963,650,1,2,2,1,5,1,5,3,5,5
1956,650,2,2,1,1,5,1,5,5,5,1
1978,650,2,1,1,1,5,1,5,5,7,6
1972,650,1,2,1,1,5,1,5,5,6,5
1957,650,1,1,1,1,5,1,5,5,7,2
1972,650,1,2,2,1,9,1,9,3,5,5
1969,650,2,2,1,1,5,1,5,3,6,1
1971,650,2,1,1,1,5,1,5,3,6,6
1955,650,2,2,1,1,5,1,5,5,5,1
1968,650,2,1,1,1,5,1,5,5,7,6
1962,650,2,2,1,1,5,1,5,5,5,1
1985,650,2,1,1,1,5,1,5,3,7,6
1982,650,2,2,1,1,5,1,6,3,6,1
1980,650,2,1,1,1,5,1,5,3,6,6
1961,650,1,1,1,5,11,5,11,2,11,3
1989,650,1,1,1,11,11,11,11,4,9,2
1980,650,1,1,1,1,9,11,9,2,9,2
1977,650,1,2,1,1,9,1,9,3,6,5
1985,650,1,1,1,1,9,5,9,1,10,3
1980,650,1,2,1,5,5,4,5,1,9,5
1962,650,2,1,1,1,6,1,6,2,10,6
1980,650,1,1,1,11,9,6,9,5,7,2
1965,650,1,2,1,1,6,6,6,4,6,5
1960,650,1,1,1,1,5,5,5,4,5,2
1981,650,1,1,1,1,1,6,6,8,5,0
1987,650,1,1,1,11,11,11,11,4,11,3
1974,650,1,2,2,1,5,11,6,2,8,5
1989,650,2,1,1,11,6,11,6,4,10,6
1976,650,2,2,1,5,11,5,11,3,7,1
1970,650,1,2,5,1,9,5,9,4,4,4
1971,650,1,1,1,5,5,5,5,7,7,0
1977,650,1,1,1,5,5,5,5,1,5,2
1986,650,1,1,1,5,5,5,5,7,6,0
1963,650,1,1,1,1,9,11,9,2,15,3
1985,650,1,2,5,5,9,5,9,5,8,4
1978,650,1,1,1,1,6,5,6,4,9,2
1989,650,1,2,5,5,9,5,9,1,10,4
1971,650,1,1,1,1,11,11,11,1,14,3
1963,650,1,1,1,1,9,11,9,2,9,2
1977,650,1,2,1,1,9,5,9,1,8,5
1978,650,1,1,1,1,11,1,11,4,9,2
1965,650,1,2,1,11,11,5,11,4,7,5
1967,650,1,1,1,1,11,5,11,2,15,3
1975,650,2,1,1,11,9,1,9,2,9,6
1964,650,1,1,1,1,9,11,9,1,12,3
1993,650,1,1,1,1,9,5,9,4,8,2
1973,650,1,2,1,1,9,5,9,2,8,5
1990,650,1,2,5,11,11,11,9,5,10,4
1977,650,1,2,5,5,5,5,5,4,11,4
1983,650,1,1,1,5,5,5,5,7,7,0
1972,650,3,1,1,1,9,5,9,7,10,6
1982,650,1,1,1,1,6,5,6,4,12,3
1961,650,1,2,1,1,6,5,6,4,12,3
1968,650,1,1,1,5,9,5,9,4,13,3
1972,650,1,2,5,1,9,1,9,4,7,4
1974,650,2,1,1,1,9,11,9,2,8,6
1983,650,1,1,1,11,6,11,6,2,9,2
1977,650,1,2,1,1,6,5,6,3,7,5
1975,650,1,1,1,1,1,1,5,4,14,3
1982,650,1,1,1,1,9,1,9,1,13,3
1990,650,2,1,1,1,11,11,11,4,10,6
1975,650,2,2,1,11,6,11,6,3,6,1
1982,650,2,1,1,1,2,1,6,4,8,6
1981,650,2,2,1,1,6,5,6,4,7,1
1983,650,2,1,1,5,11,5,11,2,9,6
1980,650,2,2,1,1,6,11,6,3,8,1
1959,650,1,1,1,1,11,11,11,2,11,3
1983,650,1,1,1,1,6,11,6,4,9,2
1984,650,1,1,2,1,6,11,6,4,8,2
1975,650,1,1,1,1,9,11,9,2,11,3
1973,650,1,2,1,5,9,5,9,3,7,5
1967,650,2,1,1,1,5,11,5,4,7,6
1981,650,2,2,1,11,11,11,11,4,5,1
1972,650,1,1,1,1,11,1,11,2,11,3
1986,650,1,2,1,1,6,11,6,3,8,5
1973,650,1,2,5,1,5,11,5,5,10,4
1974,650,1,1,1,11,6,11,6,4,12,3
1978,650,1,1,1,1,11,11,11,4,11,3
1979,650,1,1,1,1,11,1,11,2,15,3
1978,650,1,1,1,1,9,5,9,2,11,3
1973,650,1,2,1,1,9,11,9,3,5,5
1970,650,1,1,1,1,5,5,5,4,6,2
1956,650,1,1,1,1,11,1,11,1,11,3
1973,650,1,1,1,1,3,11,3,2,8,2
1965,650,1,2,1,1,9,11,9,3,6,5
1984,650,1,1,1,5,11,5,11,8,7,0
1972,650,2,1,1,1,9,1,9,3,8,6
1978,650,2,2,1,1,3,5,3,3,7,1
1972,650,1,1,1,11,5,5,5,8,5,0
1983,650,2,1,1,1,11,1,11,2,8,6
1977,650,2,2,1,1,11,5,11,4,7,1
1972,650,1,1,1,1,9,1,9,4,13,3
1995,650,1,1,1,5,5,5,5,8,7,0
1983,650,1,1,2,1,11,5,11,2,7,2
1975,650,1,1,1,1,9,11,9,2,9,2
1961,650,1,2,1,1,9,1,9,3,9,5
1972,650,1,1,1,1,5,5,5,4,9,2
1968,650,1,2,1,1,6,5,6,3,7,5
1971,650,1,1,1,5,5,5,5,4,7,2
1983,650,3,2,2,11,5,11,5,5,7,1
1978,650,1,1,1,11,9,11,9,5,6,2
1984,650,1,1,1,1,1,1,1,4,9,2
1987,650,1,1,1,1,5,5,5,7,8,0
1974,650,1,1,1,1,6,5,6,2,8,2
1984,650,1,2,1,1,5,1,5,3,7,5
1983,650,1,1,1,1,11,1,6,4,9,2
1981,650,1,2,1,1,6,11,6,3,5,5
1984,650,2,1,1,1,6,1,6,4,9,6
1985,650,1,1,1,1,5,5,9,8,7,0
1969,650,1,2,5,1,9,1,9,4,7,4
1971,650,1,1,1,11,6,11,6,2,8,2
1962,650,1,2,1,1,6,11,6,3,7,5
1984,650,2,1,1,11,5,11,5,4,16,3
1979,650,1,1,1,1,5,5,5,2,11,3
1975,650,1,2,1,5,6,5,6,2,8,5
1983,650,1,1,1,1,1,1,9,5,8,2
1956,650,1,2,2,1,1,1,1,3,7,5
1970,650,2,1,1,1,1,4,4,3,10,6
1978,650,2,2,1,1,1,1,1,3,6,1
1972,650,2,1,1,1,1,1,11,3,9,6
1990,650,1,1,1,1,5,1,1,4,6,2
1971,650,1,1,1,1,1,1,1,3,7,2
1967,650,1,2,1,1,1,1,1,3,7,5
1977,650,2,1,1,1,1,1,1,3,7,6
1977,650,2,2,1,1,1,1,1,3,9,1
1956,650,2,1,1,1,1,1,1,4,7,6
1997,650,2,2,2,1,1,1,1,3,5,1
1988,650,2,1,1,1,1,1,1,3,7,6
1981,650,2,2,1,1,1,1,1,3,7,1
1983,650,1,1,1,1,1,1,1,4,7,2
1999,650,1,2,2,1,1,1,1,3,5,5
1993,650,1,1,1,1,1,1,1,4,7,2
1989,650,1,2,1,1,1,1,1,3,5,5
1994,650,1,1,1,1,1,1,1,4,7,2
1981,650,1,1,1,1,1,1,1,4,8,2
1989,650,1,1,1,1,1,1,1,4,5,2
1985,650,2,1,1,1,1,1,1,3,8,6
1978,650,2,2,1,1,1,1,1,3,7,1
1992,650,1,1,1,1,1,1,1,4,6,2
1982,650,2,1,1,1,1,1,1,3,8,6
1982,650,2,2,1,1,1,1,1,3,9,1
1981,650,1,1,1,1,1,1,1,4,8,2
1994,650,1,2,2,1,1,1,1,3,7,5
1986,650,1,2,3,1,1,1,1,5,6,5
1992,650,2,1,1,1,1,1,1,3,7,6
1974,650,1,1,1,1,1,1,1,4,9,2
1989,650,1,1,1,1,1,1,1,5,5,2
1982,650,1,2,2,1,1,1,1,3,7,5
1996,650,2,1,1,1,1,1,1,3,7,6
1977,650,2,2,1,1,1,1,1,3,7,1
1993,650,2,1,1,1,1,1,1,3,7,6
1973,650,2,2,1,1,1,1,1,3,7,1
1979,650,1,1,1,1,1,1,1,5,7,2
1992,650,1,2,1,1,1,1,1,3,5,5
1996,650,1,1,1,1,1,1,1,4,6,2
1980,650,1,1,1,1,1,1,1,3,9,2
1982,650,2,1,1,1,9,1,6,3,7,6
1992,650,2,2,1,1,9,2,5,3,6,1
1968,650,1,1,1,1,6,1,6,2,9,2
1997,650,1,2,1,1,5,1,11,3,7,5
1976,650,2,1,1,1,6,1,6,3,10,6
1988,650,2,2,1,1,5,1,11,3,8,1
1989,650,3,1,1,1,2,1,2,3,7,6
1965,650,3,2,1,1,2,1,2,3,7,1
1989,650,1,1,1,1,6,1,6,3,11,3
1988,650,1,1,1,1,6,2,6,3,11,3
1970,650,1,2,2,1,5,2,6,3,5,5
1989,650,1,2,1,1,6,2,6,3,11,3
1978,650,1,1,1,1,6,2,9,3,6,2
1988,650,1,1,2,1,5,2,6,3,5,2
1994,650,1,1,1,1,7,1,9,5,11,3
1994,650,1,1,1,1,7,1,9,3,11,3
1992,650,1,1,3,1,9,11,9,5,6,2
1981,650,2,1,1,1,9,1,6,3,7,6
1978,650,2,2,1,1,9,2,5,3,6,1
1988,650,1,2,5,1,7,1,9,3,5,4
1995,650,1,2,2,7,1,1,7,3,4,5
1982,650,1,1,2,1,3,1,6,3,9,2
1967,650,1,1,1,1,7,1,6,1,9,2
1987,650,1,1,1,1,7,1,9,2,11,3
1985,650,1,1,1,1,6,2,6,3,8,2
1997,650,1,1,2,1,5,2,6,5,5,2
1981,650,1,1,1,1,7,1,9,5,9,2
1984,650,1,2,2,1,2,1,2,3,5,5
1999,650,1,1,1,1,6,2,6,3,10,3
1994,650,1,2,2,1,5,2,6,3,6,5
1984,650,1,1,1,1,6,1,6,2,11,3
1990,650,1,2,1,1,5,1,11,3,6,5
1987,650,2,1,1,1,2,1,2,3,7,6
1983,650,2,2,1,1,2,1,2,3,6,1
1973,650,2,1,1,1,2,1,2,3,6,6
1984,650,2,2,1,1,2,1,2,3,7,1
1975,650,2,1,1,1,9,1,6,3,7,6
1976,650,2,2,1,1,9,2,5,3,6,1
1994,650,1,1,1,1,6,1,6,2,11,3
1974,650,1,2,1,1,5,1,11,5,5,5
1988,650,2,1,1,1,9,1,6,3,6,6
1986,650,2,2,1,1,9,2,5,3,6,1
1986,650,3,1,1,1,2,1,2,3,7,6
1979,650,3,2,1,1,2,1,2,3,6,1
1991,650,1,1,1,1,7,1,9,5,8,2
1974,650,1,2,2,1,2,1,2,3,6,5
1994,650,2,1,1,1,2,1,2,3,7,6
1989,650,2,2,1,1,2,1,2,3,7,1
1984,650,1,1,1,11,9,11,9,3,12,3
1995,650,1,1,1,1,9,1,9,5,9,2
1981,650,1,1,1,11,9,11,9,3,8,2
1983,650,1,2,1,11,9,11,9,4,6,5
1993,650,1,2,2,11,9,11,9,3,5,5
1998,650,1,1,1,1,10,1,10,3,8,2
1981,650,1,2,1,1,9,1,9,3,7,5
1984,650,1,1,1,11,11,11,11,3,7,2
1987,650,1,2,2,11,9,11,9,3,7,5
1977,650,2,1,1,1,9,1,9,5,6,6
1968,650,2,2,1,1,7,1,7,3,8,1
1992,650,1,1,1,1,7,1,1,3,8,2
1982,650,1,2,2,4,7,7,10,3,6,5
1993,650,1,1,1,1,9,1,9,4,10,2
1971,650,1,2,2,1,9,1,9,3,8,5
1974,650,1,1,1,1,9,1,9,3,16,3
1969,650,1,1,1,11,2,9,9,3,11,3
1970,650,1,2,1,1,1,9,9,3,8,5
1985,650,1,1,1,1,9,1,9,3,12,3
1989,650,1,2,5,1,10,10,5,8,8,4
1972,650,1,1,1,1,11,2,2,4,14,3
1973,650,1,1,1,1,9,1,9,4,10,2
1988,650,1,1,1,1,9,1,9,3,10,3
1970,650,1,2,1,1,9,1,9,3,6,5
1989,650,1,1,1,10,2,10,9,3,7,2
1980,650,1,2,1,10,2,10,9,3,5,5
1988,650,1,1,1,1,5,1,5,3,6,2
1980,650,1,2,1,1,4,1,4,3,4,5
1973,650,1,1,2,1,6,1,6,3,5,2
1977,650,2,2,3,1,3,1,5,5,9,1
1971,650,2,1,1,7,9,8,9,3,11,3
1985,650,2,2,1,1,9,5,9,5,5,1
1987,650,1,2,5,1,5,1,5,8,4,4
1982,650,1,1,4,1,5,1,3,8,6,4
1983,650,1,1,1,1,4,1,3,5,8,2
1960,650,1,2,1,1,5,1,5,5,4,5
1974,650,1,1,1,1,4,1,4,5,7,2
1981,650,1,2,1,1,3,1,4,5,6,5
1982,650,1,1,1,1,4,1,4,3,11,3
1975,650,1,2,1,1,2,7,4,3,5,5
1968,650,1,2,2,1,4,1,6,5,4,5
1989,650,1,1,1,1,5,1,4,3,10,3
1979,650,1,1,1,11,10,11,8,3,11,3
1983,650,1,2,1,11,10,11,6,5,6,5
1977,650,2,1,1,1,6,1,6,2,16,3
1988,650,2,2,5,11,11,1,8,9,5,4
1988,650,2,1,1,1,5,1,4,5,8,6
1982,650,2,2,1,1,4,11,3,5,4,1
1989,650,2,1,1,1,6,1,6,3,9,6
1991,650,2,1,1,1,5,1,4,3,10,6
1980,650,3,1,1,1,1,1,1,3,6,6
1979,650,3,2,1,7,7,10,2,3,5,1
1972,650,3,2,2,7,9,7,9,4,4,1
1986,650,2,2,3,1,1,4,2,3,6,1
1981,650,1,1,1,1,1,1,1,9,6,0
1958,650,1,2,1,7,2,5,2,3,3,5
1970,650,2,1,1,1,9,1,6,9,4,0
1986,650,2,1,2,7,9,7,9,2,7,6
1985,650,1,1,5,7,1,5,2,2,4,4
1994,650,1,1,1,1,2,1,6,3,8,2
1971,650,1,2,1,1,1,5,5,3,4,5
1988,650,1,1,1,7,1,1,2,5,7,2
1996,650,1,2,1,1,1,1,6,3,6,5
1993,650,1,2,2,1,4,1,4,3,7,5
1997,650,2,1,1,1,1,1,2,3,7,6
1990,650,2,2,1,7,5,7,5,3,7,1
1984,650,1,1,3,7,1,7,5,3,8,2
1979,650,2,1,1,11,2,11,9,3,6,6
1983,650,2,2,1,1,5,1,6,5,2,1
1994,650,3,1,1,1,1,1,5,8,7,6
1987,650,3,2,2,7,1,1,2,8,7,1
1990,650,2,1,2,7,9,1,6,9,6,0
1992,650,1,2,2,1,9,1,9,3,6,5
1981,650,1,2,4,1,5,4,9,4,5,4
1983,650,3,1,2,1,6,1,6,3,7,6
1987,650,1,1,1,1,5,1,5,3,7,2
1994,650,1,1,1,1,9,5,9,3,5,2
1984,650,1,1,2,1,6,11,6,4,4,2
1987,650,1,1,1,11,6,11,6,5,8,2
1978,650,1,2,1,1,1,7,9,3,5,5
1990,650,1,1,1,5,6,5,6,2,12,3
1985,650,1,2,1,5,6,1,6,2,7,5
1988,650,2,1,1,1,1,1,6,3,16,3
1978,650,2,1,1,1,6,2,4,3,13,3
1973,650,2,2,1,1,6,2,6,3,2,1
1977,650,1,1,1,5,6,5,6,2,13,3
1980,650,1,1,1,5,1,5,2,1,18,3
1966,650,2,2,2,10,9,3,8,3,9,1
1972,650,1,1,2,11,5,5,3,3,10,2
1980,650,1,2,5,11,1,3,5,5,12,4
1991,650,2,2,3,1,1,5,5,2,15,3
1972,650,2,1,2,1,5,6,3,1,10,6
1993,650,1,1,1,1,6,5,6,3,12,3
1984,650,1,2,1,5,6,5,6,5,7,5
1975,650,1,2,1,1,1,1,6,3,5,5
1988,650,2,1,1,1,6,5,6,2,8,6
1993,650,2,2,1,5,6,5,6,3,6,1
1988,650,2,1,1,1,2,1,6,1,11,3
1981,650,2,2,1,1,2,1,2,5,5,1
1976,650,1,1,1,1,11,1,6,5,14,3
1979,650,1,2,1,1,1,1,6,5,4,5
1980,650,2,1,1,5,6,5,6,5,17,3
1973,650,2,1,1,5,6,5,6,3,8,6
1992,650,2,2,1,5,1,5,6,3,6,1
1964,650,2,1,1,1,6,5,6,2,13,3
1972,650,1,1,1,5,6,5,6,1,18,3
1984,650,1,1,1,1,6,1,6,4,14,3
1992,650,1,2,2,5,6,5,3,3,6,5
1977,650,1,1,1,5,5,5,6,1,12,3
1976,650,1,2,1,5,6,4,2,5,7,5
1980,650,2,1,1,1,6,1,6,3,10,6
1980,650,2,2,1,1,1,1,6,5,10,1
1982,650,1,1,1,5,6,5,6,1,14,3
1988,650,1,1,1,1,1,2,6,3,16,3
1981,650,3,2,2,1,9,2,6,3,8,1
1972,650,1,1,1,5,9,2,6,3,14,3
1984,650,1,1,1,1,9,4,6,3,15,3
1965,650,1,1,1,1,1,5,6,3,11,3
1980,650,1,2,2,1,2,1,2,3,9,5
1992,650,1,1,1,1,9,2,6,3,11,3
1981,650,1,1,1,5,9,2,6,3,12,3
1974,650,1,1,1,7,1,2,6,3,15,3
1976,650,1,2,1,1,9,2,5,5,11,5
1989,650,1,2,2,1,9,5,2,3,6,5
1995,650,1,1,2,3,9,2,6,3,6,2
1989,650,1,2,2,1,9,2,5,5,9,5
1975,650,1,1,1,2,9,3,6,3,15,3
1974,650,2,1,1,1,9,2,6,3,15,3
1992,650,2,1,2,1,9,2,5,3,6,6
1971,650,1,1,1,5,9,2,6,3,15,3
1976,650,2,1,1,7,1,3,6,5,4,6
1965,650,2,2,1,7,1,2,5,4,4,1
1993,650,3,1,1,1,9,2,6,3,7,6
1992,650,3,2,1,1,5,7,2,3,6,1
1994,650,2,1,2,1,9,2,5,3,9,6
1968,650,2,2,2,1,2,1,4,3,7,1
1965,650,1,1,1,7,5,2,6,3,15,3
1991,650,1,2,2,1,5,2,6,5,6,5
1992,650,1,1,1,1,9,2,6,5,9,2
1985,650,1,2,1,8,9,2,6,5,4,5
1974,650,1,1,1,5,9,3,6,5,13,3
1977,650,1,1,1,5,9,2,6,3,11,3
1994,650,2,1,2,1,2,3,6,3,7,6
1981,650,3,2,2,1,5,3,6,3,7,1
1976,650,3,2,2,1,5,5,5,3,6,1
1961,650,1,1,1,5,9,2,6,1,11,3
1975,650,1,2,2,7,9,2,6,3,7,5
1980,650,1,1,1,5,9,2,5,3,17,3
1993,650,1,1,2,1,9,2,6,3,6,2
1979,650,1,1,1,1,9,2,6,5,11,3
1976,650,2,1,1,1,1,2,5,3,11,3
1983,650,2,1,1,7,9,5,6,3,10,6
1993,650,1,1,1,7,1,5,6,3,10,3
1988,650,1,2,5,5,9,2,6,5,6,4
1990,650,1,2,2,11,4,5,2,3,7,5
1970,650,1,2,2,1,3,1,5,3,8,5
1995,650,2,1,1,1,9,3,6,3,9,6
1974,650,2,1,1,1,9,3,6,3,11,3
1979,650,2,1,2,1,1,8,6,3,7,6
1969,650,2,1,1,5,9,2,5,3,9,6
1980,650,2,2,3,1,9,2,6,5,7,1
1991,650,2,1,1,5,9,2,6,5,7,6
1957,650,3,2,2,1,5,2,6,3,7,1
1978,650,3,2,2,1,2,1,4,3,5,1
1993,650,3,2,2,1,9,2,5,3,7,1
1983,650,2,2,2,1,9,2,6,3,8,1
1992,650,1,1,1,7,9,2,6,3,14,3
1987,650,1,1,2,7,9,2,6,3,5,2
1990,650,2,2,2,1,9,2,5,3,7,1
1989,650,2,1,1,5,9,2,6,3,9,6
1970,650,2,1,1,1,9,2,6,3,9,6
1994,650,1,1,1,1,7,2,5,3,13,3
1976,650,1,2,2,1,9,2,4,3,6,5
1989,650,2,1,5,1,10,1,10,9,4,4
1971,650,2,2,2,10,11,10,11,3,5,1
1963,650,2,1,1,10,1,10,1,9,3,0
1992,650,2,2,1,1,10,1,10,9,2,0
1963,650,2,1,3,1,6,1,11,5,8,6
1977,650,2,1,1,10,6,1,11,4,6,6
1974,650,1,1,1,11,5,1,5,3,7,2
1958,650,1,2,1,1,8,10,1,5,5,5
1994,650,1,2,5,1,9,1,9,9,4,4
1970,650,2,2,1,1,2,10,2,3,5,1
1988,650,2,1,1,1,2,1,2,3,6,6
1963,650,2,1,1,11,8,11,6,4,7,6
1978,650,2,2,1,10,8,1,8,3,6,1
1980,650,2,2,2,1,10,1,10,3,6,1
1967,650,1,2,2,11,9,1,9,4,5,5
1973,650,2,1,1,10,11,7,6,3,10,6
1987,650,1,2,1,10,1,1,8,4,5,5
1987,650,1,1,1,9,10,9,10,3,8,2
1995,650,2,1,2,10,2,8,5,3,9,6
1980,650,1,1,1,10,8,2,5,4,10,2
1975,650,2,1,1,11,10,11,11,3,9,6
1975,650,1,1,1,1,5,1,11,3,8,2
1980,650,2,2,5,1,9,1,9,9,4,4
1981,650,1,1,1,1,11,1,11,3,7,2
1991,650,2,1,1,1,2,7,2,3,6,6
1991,650,2,2,1,7,8,10,11,3,5,1
1977,650,2,2,1,11,11,10,6,3,5,1
1993,650,2,1,1,8,2,8,2,5,6,6
1967,650,1,2,5,1,9,10,8,5,6,4
1980,650,1,2,2,1,1,1,1,3,7,5
1984,650,2,1,1,1,10,1,11,5,10,6
1985,650,2,1,1,1,11,1,11,5,11,6
1981,650,2,1,1,1,10,7,10,3,8,6
1977,650,2,2,5,1,1,1,1,9,3,4
1984,650,1,1,5,11,11,11,11,3,7,4
1979,650,1,2,1,1,9,1,9,9,2,0
1995,650,1,1,1,1,9,11,9,4,4,2
1993,650,1,1,1,11,11,1,11,3,8,2
1997,650,1,2,1,1,11,1,11,5,11,5
1991,650,2,1,1,1,8,10,11,3,6,6
1972,650,3,2,2,1,10,11,5,5,5,1
1988,650,2,1,3,7,9,1,10,8,8,0
1976,650,2,2,1,11,6,7,11,3,5,1
1985,650,2,1,1,7,1,7,10,3,7,6
1985,650,2,1,1,1,1,1,1,8,10,0
1967,650,1,1,1,1,6,1,9,9,3,0
1993,650,3,2,2,1,8,10,9,3,8,1
1985,650,2,1,1,1,11,1,11,8,3,0
1987,650,2,1,2,7,5,11,5,3,8,6
1973,650,2,2,1,7,8,1,11,3,7,1
1991,650,2,1,1,1,8,10,7,3,6,6
1967,650,2,1,2,7,6,2,6,4,9,6
1977,650,2,1,5,1,11,1,6,5,7,4
1989,650,2,2,2,1,6,10,10,3,5,1
1984,650,3,1,2,8,1,1,8,3,6,6
1983,650,2,1,1,1,1,1,1,3,7,6
1981,650,2,2,1,1,1,1,1,3,7,1
1972,650,1,1,1,1,1,1,1,3,8,2
1970,650,1,2,1,1,1,1,1,4,4,5
1967,650,1,1,2,1,1,1,1,3,7,2
1992,650,1,2,2,1,1,1,1,3,5,5
1990,650,2,1,1,1,1,6,6,3,7,6
1974,650,2,2,1,1,1,2,2,3,5,1
1993,650,2,1,1,1,1,1,1,3,7,6
1989,650,1,1,1,1,1,1,1,5,9,2
1983,650,1,1,2,1,1,1,1,3,5,2
1986,650,1,2,2,1,1,1,1,3,5,5
1984,650,1,1,1,1,1,1,1,3,9,2
1977,650,1,2,1,1,1,1,1,3,7,5
1980,650,3,2,2,1,1,1,1,5,7,1
1988,650,1,1,1,1,1,1,1,4,7,2
1992,650,1,1,1,1,1,1,1,4,5,2
1981,650,1,1,2,1,1,1,1,3,7,2
1972,650,1,2,2,1,1,1,1,3,7,5
1968,650,1,1,1,1,1,1,1,4,7,2
1982,650,1,1,2,1,1,6,6,3,7,2
1976,650,2,2,5,1,1,1,1,4,5,4
1974,650,2,1,2,1,1,1,1,3,7,6
1975,650,1,1,1,1,1,1,1,3,7,2
1987,650,1,2,2,1,1,1,1,3,7,5
1988,650,1,1,1,1,1,1,1,4,6,2
1978,650,1,1,1,1,1,1,1,4,7,2
1986,650,1,1,1,1,1,1,1,7,7,0
1990,650,1,1,2,1,1,1,1,3,7,2
1987,650,2,2,2,1,1,1,1,3,7,1
1977,650,1,1,1,1,1,1,1,3,7,2
1989,650,1,1,1,1,1,1,1,5,5,2
1977,650,1,1,1,1,1,1,1,3,7,2
1974,650,1,1,1,1,1,1,1,3,9,2
1988,650,1,2,1,1,1,1,1,3,7,5
1983,650,2,1,1,1,1,1,1,3,9,6
1994,650,2,2,1,1,1,1,1,3,7,1
1992,650,1,1,1,1,1,1,1,5,7,2
1986,650,1,2,2,1,1,1,1,3,5,5
1990,650,1,1,1,1,1,1,1,4,7,2
1969,650,1,1,2,1,1,1,1,3,7,2
1982,650,1,2,2,1,1,1,1,3,7,5
1978,650,2,1,1,1,1,1,1,3,7,6
1972,650,2,2,1,1,1,1,1,3,5,1
1994,650,3,1,2,1,6,2,4,3,8,6
1969,650,2,1,1,1,9,1,6,4,7,6
1980,650,1,1,1,1,7,1,4,2,7,2
